Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR25384426,2023-07-22 10:24:58,2023-07-21 14:29:49,158458,75426008,158458,476,25,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384426/SRR25384426.lite.1,SRX21122572,Lucas0597,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388651,SAMN35789964,simple,410658,soil metagenome,LUCAS_597,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,2F11985D6CAC43A359752BD6E9E0B00E,3C23AB149E39D819A3FDC11DE0FCC425
SRR25384425,2023-07-22 10:24:57,2023-07-21 14:30:10,307663,146447588,307663,476,48,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384425/SRR25384425.lite.1,SRX21122573,Lucas0598,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388652,SAMN35789965,simple,410658,soil metagenome,LUCAS_598,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,4E7D235ACBCBA595F6B151884A5CB28B,0EAC2C63AC070D5D8DE1BBE1190731A9
SRR25384424,2023-07-22 10:24:57,2023-07-21 14:30:01,712730,339259480,712730,476,110,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384424/SRR25384424.lite.1,SRX21122574,Lucas0599,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388653,SAMN35789966,simple,410658,soil metagenome,LUCAS_599,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,57597397CDB8EF7CA383E66AE3222F23,503A5A6EED305C92E42B8618A61C2BF0
SRR25384423,2023-07-22 10:24:57,2023-07-21 14:29:56,335941,159907916,335941,476,52,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384423/SRR25384423.lite.1,SRX21122575,Lucas0600,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388654,SAMN35789967,simple,410658,soil metagenome,LUCAS_600,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,ADA7EC6D7DD821537140F20C37A4B204,572A906E037C78E07B6B73792CBD98CD
SRR25384422,2023-07-22 10:24:58,2023-07-21 14:29:42,385296,183400896,385296,476,60,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384422/SRR25384422.lite.1,SRX21122576,Lucas0007,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388655,SAMN35789374,simple,410658,soil metagenome,LUCAS_7,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,52659EA7367D3CAAB10EC9985EAC49AC,67BC251E225CF781AE901A1BBBC42D14
SRR25384421,2023-07-22 10:24:58,2023-07-21 14:29:45,128691,61256916,128691,476,24,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384421/SRR25384421.lite.1,SRX21122577,Lucas0061,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388656,SAMN35789428,simple,410658,soil metagenome,LUCAS_61,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,5D79C260EFF2DBE5C9517CAE746A7F8C,8BD3799335B9C4B0380E41B7C1A91609
SRR25384420,2023-07-22 10:24:58,2023-07-21 14:29:58,434723,206928148,434723,476,68,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384420/SRR25384420.lite.1,SRX21122578,Lucas0601,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388657,SAMN35789968,simple,410658,soil metagenome,LUCAS_601,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,9F5950F9E3FBB868048F875B50ABD6AA,3484A3B1AB66BD30D9B989ADC34AB268
SRR25384419,2023-07-22 10:24:58,2023-07-21 14:30:02,592163,281869588,592163,476,92,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384419/SRR25384419.lite.1,SRX21122579,Lucas0602,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388658,SAMN35789969,simple,410658,soil metagenome,LUCAS_602,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,C807079684A1FC0EC117297673FCDDFF,716979B160C9EEF3AD2BAF9F2AADCC33
SRR25384418,2023-07-22 10:24:58,2023-07-21 14:29:50,229527,109254852,229527,476,36,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384418/SRR25384418.lite.1,SRX21122580,Lucas0603,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388659,SAMN35789970,simple,410658,soil metagenome,LUCAS_603,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,3EDEDA00385C5E28C0FEA80CE10C8FB3,C966E539E2593FB86D6C40F5202D8878
SRR25384417,2023-07-22 10:24:58,2023-07-21 14:30:00,150040,71419040,150040,476,27,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384417/SRR25384417.lite.1,SRX21122581,Lucas0604,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388660,SAMN35789971,simple,410658,soil metagenome,LUCAS_604,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,DBAD14F718A2CA62BEEF88A4AA5C8DB8,E62CEF84F5C7BBD9BA8F91B62B95FF94
SRR25384416,2023-07-22 10:24:58,2023-07-21 14:30:01,599863,285534788,599863,476,95,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384416/SRR25384416.lite.1,SRX21122582,Lucas0605,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388661,SAMN35789972,simple,410658,soil metagenome,LUCAS_605,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,F6B77B5DC9764B387378957852523CDD,81A11A650794EAC378A201F4521E7E38
SRR25384415,2023-07-22 10:24:58,2023-07-21 14:29:56,595838,283618888,595838,476,94,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384415/SRR25384415.lite.1,SRX21122583,Lucas0606,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388662,SAMN35789973,simple,410658,soil metagenome,LUCAS_606,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,173575E293F6BC4F828E9C5592E1806C,FF4603ABBD636778291D0ECD863161DA
SRR25384414,2023-07-22 10:24:58,2023-07-21 14:29:58,581410,276751160,581410,476,90,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384414/SRR25384414.lite.1,SRX21122584,Lucas0607,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388663,SAMN35789974,simple,410658,soil metagenome,LUCAS_607,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,C1D92A5E8F140ED77A44006F81CBEA2A,168F028596338B6859456113232A0BF0
SRR25384413,2023-07-22 10:24:58,2023-07-21 14:30:03,400068,190432368,400068,476,63,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384413/SRR25384413.lite.1,SRX21122585,Lucas0608,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388664,SAMN35789975,simple,410658,soil metagenome,LUCAS_608,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,86F7ABCB25968112038C1951CD511C9D,AF9B54527E987C86D885656AE88610F7
SRR25384412,2023-07-22 10:24:58,2023-07-21 14:30:18,587955,279866580,587955,476,93,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384412/SRR25384412.lite.1,SRX21122586,Lucas0609,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388665,SAMN35789976,simple,410658,soil metagenome,LUCAS_609,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,B7053F4478939FF1880CAAC989B56516,37DB37B3EF0E39B7C9CF980B4C945317
SRR25384411,2023-07-22 10:24:58,2023-07-21 14:29:56,238391,113474116,238391,476,37,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384411/SRR25384411.lite.1,SRX21122587,Lucas0610,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388666,SAMN35789977,simple,410658,soil metagenome,LUCAS_610,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,170B3F277CD9670038F86F6F2A267D0D,854C8E50E6AE539D1F4709B43673BB8F
SRR25384410,2023-07-22 10:24:58,2023-07-21 14:29:56,459574,218757224,459574,476,70,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384410/SRR25384410.lite.1,SRX21122588,Lucas0062,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388667,SAMN35789429,simple,410658,soil metagenome,LUCAS_62,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,2432F97759996605E02E584A08140A1F,315A3B24883B6BAA110F67C54C69B558
SRR25384409,2023-07-22 10:24:58,2023-07-21 14:29:50,509901,242712876,509901,476,79,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384409/SRR25384409.lite.1,SRX21122589,Lucas0611,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388668,SAMN35789978,simple,410658,soil metagenome,LUCAS_611,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,D389BE234D1901F92375D5DC459B7703,7EACAF057855970DBB03A8F6F37CDA8F
SRR25384408,2023-07-22 10:24:58,2023-07-21 14:30:11,264227,125772052,264227,476,41,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384408/SRR25384408.lite.1,SRX21122590,Lucas0612,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388669,SAMN35789979,simple,410658,soil metagenome,LUCAS_612,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,9C44CAC230C7D933914F40745ED0652E,063D87F78B3EC5B9B9878FBB41690FEC
SRR25384407,2023-07-22 10:24:58,2023-07-21 14:30:05,593239,282381764,593239,476,93,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384407/SRR25384407.lite.1,SRX21122591,Lucas0613,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388670,SAMN35789980,simple,410658,soil metagenome,LUCAS_613,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,05D69D41A3BEC67744D25BFE8A9BA434,8BA3011974921F6A80C51C6F584B3E04
SRR25384406,2023-07-22 10:24:58,2023-07-21 14:30:10,322683,153597108,322683,476,60,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384406/SRR25384406.lite.1,SRX21122592,Lucas0614,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388671,SAMN35789981,simple,410658,soil metagenome,LUCAS_614,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,60E1A7DEAE9538DFF349418A89DAFD6A,787190D72A088FACCE8DBFA93CEEBDF7
SRR25384405,2023-07-22 10:24:58,2023-07-21 14:30:06,767767,365457092,767767,476,120,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384405/SRR25384405.lite.1,SRX21122593,Lucas0615,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388672,SAMN35789982,simple,410658,soil metagenome,LUCAS_615,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,2EA41D4B52E699AAB94E9B0AC950338F,B9B126594F0D93EDFCE278FD3C1096FF
SRR25384404,2023-07-22 10:24:58,2023-07-21 14:29:54,307305,146277180,307305,476,48,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384404/SRR25384404.lite.1,SRX21122594,Lucas0616,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388673,SAMN35789983,simple,410658,soil metagenome,LUCAS_616,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,5B857FECC0617991BDB2A2DCE45CB865,1BDF84DB0221DB905193727AB39C81B5
SRR25384403,2023-07-22 10:24:58,2023-07-21 14:29:49,356776,169825376,356776,476,56,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384403/SRR25384403.lite.1,SRX21122595,Lucas0617,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388674,SAMN35789984,simple,410658,soil metagenome,LUCAS_617,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,9012876615E388181A032D83C058041C,3B6BEA27986AB33567F60461E28B84C4
SRR25384402,2023-07-22 10:24:59,2023-07-21 14:29:57,245014,116626664,245014,476,38,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384402/SRR25384402.lite.1,SRX21122596,Lucas0618,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388675,SAMN35789985,simple,410658,soil metagenome,LUCAS_618,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,822A99F5C0A33B6F72B6108E12338CAF,C245C16BB91CD77D887DB30235F65601
SRR25384401,2023-07-22 10:24:59,2023-07-21 14:29:45,262016,124719616,262016,476,41,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384401/SRR25384401.lite.1,SRX21122597,Lucas0619,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388676,SAMN35789986,simple,410658,soil metagenome,LUCAS_619,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,D76F4267758D2EFAF5E60CBA523C024E,4026E98C3283CC1577CF222C0368A8B3
SRR25384400,2023-07-22 10:24:59,2023-07-21 14:29:52,217532,103545232,217532,476,34,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384400/SRR25384400.lite.1,SRX21122598,Lucas0620,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388677,SAMN35789987,simple,410658,soil metagenome,LUCAS_620,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,00B85831C1911DE4A0AB6E20F3739992,498417A7289810EF9D3F046D374EA0A4
SRR25384399,2023-07-22 10:24:59,2023-07-21 14:29:59,614564,292532464,614564,476,94,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384399/SRR25384399.lite.1,SRX21122599,Lucas0063,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388678,SAMN35789430,simple,410658,soil metagenome,LUCAS_63,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,6097C8FC8A7A80C3091F6D44F6A839AF,AA350E2EAE8BC264E0C29FE7498185D5
SRR25384398,2023-07-22 10:24:59,2023-07-21 14:29:56,357847,170335172,357847,476,56,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384398/SRR25384398.lite.1,SRX21122600,Lucas0680,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388679,SAMN35790047,simple,410658,soil metagenome,LUCAS_680,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,F83BF8585F43DE1911650EBCD5DE1EF5,429D505E9047B8A940CB71DD9CFDBBCA
SRR25384397,2023-07-22 10:24:58,2023-07-21 14:30:03,580600,276365600,580600,476,91,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384397/SRR25384397.lite.1,SRX21122601,Lucas0069,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388680,SAMN35789436,simple,410658,soil metagenome,LUCAS_69,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,266287DE77BC6E38CF8BABDA84AB79ED,A8422465EE976908DF3C0F924EB54623
SRR25384396,2023-07-22 10:24:58,2023-07-21 14:29:57,385071,183293796,385071,476,60,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384396/SRR25384396.lite.1,SRX21122602,Lucas0681,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388681,SAMN35790048,simple,410658,soil metagenome,LUCAS_681,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,59B3ECDA8439B3443DC65ED71E1159A8,FE61D234558B5951776F4C88FE83B1E0
SRR25384395,2023-07-22 10:24:58,2023-07-21 14:29:56,360599,171645124,360599,476,56,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384395/SRR25384395.lite.1,SRX21122603,Lucas0682,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388682,SAMN35790049,simple,410658,soil metagenome,LUCAS_682,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,E316BD7143B9E391FFF0BB3136A98963,6840D0A072E72B879BC3B65C821AB1C4
SRR25384394,2023-07-22 10:24:58,2023-07-21 14:29:50,200143,95268068,200143,476,35,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384394/SRR25384394.lite.1,SRX21122604,Lucas0683,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388683,SAMN35790050,simple,410658,soil metagenome,LUCAS_683,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,BC7402C6ADE196A0F19B99D96E4535E9,319ED1B41B1EAB4FB0ACCE4775B9D60E
SRR25384393,2023-07-22 10:24:58,2023-07-21 14:29:43,616459,293434484,616459,476,96,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384393/SRR25384393.lite.1,SRX21122605,Lucas0684,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388684,SAMN35790051,simple,410658,soil metagenome,LUCAS_684,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,1F8C70DEA5EB550E5EF156B6246D064D,B379416F276A8D3280AD24858F3DEE68
SRR25384392,2023-07-22 10:24:58,2023-07-21 14:29:21,244616,116437216,244616,476,38,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384392/SRR25384392.lite.1,SRX21122606,Lucas0685,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388685,SAMN35790052,simple,410658,soil metagenome,LUCAS_685,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,D8AA4BC790AD43BCD1E60DD25472D6EE,1139BA159B69DAF8C1CD9390B98F9091
SRR25384391,2023-07-22 10:24:58,2023-07-21 14:29:56,472858,225080408,472858,476,72,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384391/SRR25384391.lite.1,SRX21122607,Lucas0686,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388686,SAMN35790053,simple,410658,soil metagenome,LUCAS_686,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,42F49E31B29A53F34C538C1D83C9A137,CF049603E29E48CC01E883503B7CD1C2
SRR25384390,2023-07-22 10:24:59,2023-07-21 14:29:44,543899,258895924,543899,476,85,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384390/SRR25384390.lite.1,SRX21122608,Lucas0687,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388687,SAMN35790054,simple,410658,soil metagenome,LUCAS_687,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,BB749B627D90569F2DB59283DE7BCDE7,0DC59ACD8BA5287C8C14EC2F0D0E600B
SRR25384389,2023-07-22 10:24:59,2023-07-21 14:29:59,528175,251411300,528175,476,84,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384389/SRR25384389.lite.1,SRX21122609,Lucas0688,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388688,SAMN35790055,simple,410658,soil metagenome,LUCAS_688,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,5BAD605147E73BA6E7A417C612648622,E8E9065C10CF55B2569EC2047CAC38F6
SRR25384388,2023-07-22 10:24:59,2023-07-21 14:30:11,311091,148079316,311091,476,49,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384388/SRR25384388.lite.1,SRX21122610,Lucas0689,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388689,SAMN35790056,simple,410658,soil metagenome,LUCAS_689,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,FE18644DBA74498DD12E5A7AC5843EA0,074CFF960CDB32CD20C343ECC2069E9A
SRR25384387,2023-07-22 10:24:59,2023-07-21 14:29:49,200780,95571280,200780,476,31,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384387/SRR25384387.lite.1,SRX21122611,Lucas0690,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388690,SAMN35790057,simple,410658,soil metagenome,LUCAS_690,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,FD2739D4EDCBB088887BEB01D47494EA,C15334B2A5616BA7CEEB3BA96CF31B17
SRR25385110,2023-07-22 10:24:47,2023-07-21 14:31:43,245152,116692352,245152,476,44,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25385/SRR25385110/SRR25385110.lite.1,SRX21123109,Lucas0229,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389186,SAMN35789596,simple,410658,soil metagenome,LUCAS_229,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,997424C5A00F8972101BA028A77349D3,997709EB4CB1B3AF9C9FAB533E22ABA2
SRR25385111,2023-07-22 10:24:48,2023-07-21 14:31:46,427916,203688016,427916,476,65,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25385/SRR25385111/SRR25385111.lite.1,SRX21123108,Lucas0228,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389188,SAMN35789595,simple,410658,soil metagenome,LUCAS_228,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,AF728AE334AE52639C7810F3CC8000E1,7F0BF93791CF0291237BA94A6F76BEEA
SRR25385108,2023-07-22 10:24:47,2023-07-21 14:31:50,378506,180168856,378506,476,59,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25385/SRR25385108/SRR25385108.lite.1,SRX21123111,Lucas0024,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389189,SAMN35789391,simple,410658,soil metagenome,LUCAS_24,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,5DFAA826655827E40B1D8CD495D22EAE,D33F225C2FF8C1DA067526E0C2143BBC
